placement_id,academic_year,student_id,company_id,offer_status,offered_ctc_lpa,primary_skill_at_hire,had_ai_data_skill
PLACE_01329,2021,USN_2025_383,COMP_013,Placed,7.00,SQL,1
PLACE_01330,2023,USN_2025_077,COMP_013,Placed,7.00,JAVA_BACKEND,1
PLACE_01331,2024,USN_2025_105,COMP_007,Placed,26.00,SQL,1
PLACE_01332,2025,USN_2025_332,COMP_011,Placed,9.00,SQL,1
PLACE_01333,2022,USN_2025_299,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01334,2023,USN_2025_188,COMP_009,Placed,20.00,PYTHON,1
PLACE_01335,2025,USN_2025_171,COMP_006,Placed,28.00,SQL,1
PLACE_01336,2023,USN_2025_135,COMP_010,Placed,18.00,PYTHON,1
PLACE_01337,2025,USN_2025_121,COMP_004,Placed,38.00,AWS_CLOUD,1
PLACE_01338,2023,USN_2025_496,COMP_011,Placed,9.00,SQL,1
PLACE_01339,2020,USN_2025_394,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_01340,2023,USN_2025_016,COMP_003,Placed,42.00,PYTHON,1
PLACE_01341,2020,USN_2025_467,COMP_013,Placed,7.00,PYTHON,1
PLACE_01342,2021,USN_2025_141,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01343,2020,USN_2025_050,COMP_011,Placed,9.00,PYTHON,1
PLACE_01344,2023,USN_2025_444,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01345,2024,USN_2025_049,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01346,2024,USN_2025_376,COMP_004,Placed,38.00,CPP,1
PLACE_01347,2021,USN_2025_465,COMP_012,Placed,8.50,PROMPT_ENGINEERING,1
PLACE_01348,2023,USN_2025_461,COMP_012,Placed,8.50,COMPUTER_VISION,1
PLACE_01349,2020,USN_2025_195,COMP_012,Placed,8.50,REACT,1
PLACE_01350,2024,USN_2025_368,COMP_011,Placed,9.00,PYTHON,1
PLACE_01351,2025,USN_2025_482,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01352,2022,USN_2025_229,COMP_011,Placed,9.00,REACT,1
PLACE_01353,2023,USN_2025_235,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01354,2025,USN_2025_469,COMP_012,Placed,8.50,DEEP_LEARNING,1
PLACE_01355,2025,USN_2025_005,COMP_011,Placed,9.00,SQL,1
PLACE_01356,2023,USN_2025_297,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01357,2022,USN_2025_278,COMP_011,Placed,9.00,JAVA_BACKEND,1
PLACE_01358,2024,USN_2025_146,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01359,2022,USN_2025_305,COMP_011,Placed,9.00,PYTHON,1
PLACE_01360,2021,USN_2025_444,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_01361,2020,USN_2025_249,COMP_013,Placed,7.00,VECTOR_DATABASES,1
PLACE_01362,2020,USN_2025_285,COMP_013,Placed,7.00,SQL,1
PLACE_01363,2025,USN_2025_396,COMP_011,Placed,9.00,PYTHON,1
PLACE_01364,2024,USN_2025_245,COMP_007,Placed,26.00,JAVA_BACKEND,1
PLACE_01365,2022,USN_2025_335,COMP_009,Placed,20.00,SQL,1
PLACE_01366,2025,USN_2025_076,COMP_012,Placed,8.50,SQL,1
PLACE_01367,2023,USN_2025_265,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01368,2025,USN_2025_352,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01369,2023,USN_2025_450,COMP_009,Placed,20.00,PYTHON,1
PLACE_01370,2023,USN_2025_396,COMP_005,Placed,32.00,SQL,1
PLACE_01371,2021,USN_2025_043,COMP_001,Placed,48.00,DATABRICKS_DE,1
PLACE_01372,2021,USN_2025_176,COMP_009,Placed,20.00,SQL,1
PLACE_01373,2023,USN_2025_500,COMP_013,Placed,7.00,MACHINE_LEARNING,1
PLACE_01374,2024,USN_2025_285,COMP_013,Placed,7.00,SQL,1
PLACE_01375,2021,USN_2025_097,COMP_004,Placed,38.00,VECTOR_DATABASES,1
PLACE_01376,2021,USN_2025_185,COMP_013,Placed,7.00,SQL,1
PLACE_01377,2020,USN_2025_239,COMP_001,Placed,48.00,SQL,1
PLACE_01378,2025,USN_2025_078,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01379,2020,USN_2025_214,COMP_002,Placed,45.00,PYTHON,1
PLACE_01380,2024,USN_2025_075,COMP_008,Placed,24.00,PYTHON,1
PLACE_01381,2021,USN_2025_078,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01382,2021,USN_2025_146,COMP_011,Placed,9.00,REACT,1
PLACE_01383,2022,USN_2025_083,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01384,2024,USN_2025_311,COMP_013,Placed,7.00,PYTHON,1
PLACE_01385,2025,USN_2025_239,COMP_008,Placed,24.00,REACT,1
PLACE_01386,2025,USN_2025_289,COMP_011,Placed,9.00,REACT,1
PLACE_01387,2025,USN_2025_167,COMP_008,Placed,24.00,REACT,1
PLACE_01388,2024,USN_2025_249,COMP_011,Placed,9.00,JAVA_BACKEND,1
PLACE_01389,2022,USN_2025_390,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01390,2022,USN_2025_083,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01391,2020,USN_2025_380,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01392,2024,USN_2025_476,COMP_005,Placed,32.00,SQL,1
PLACE_01393,2024,USN_2025_262,COMP_010,Placed,18.00,PYTHON,1
PLACE_01394,2022,USN_2025_427,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01395,2023,USN_2025_231,COMP_001,Placed,48.00,VECTOR_DATABASES,1
PLACE_01396,2023,USN_2025_126,COMP_011,Placed,9.00,JAVA_BACKEND,1
PLACE_01397,2020,USN_2025_236,COMP_009,Placed,20.00,PYTHON,1
PLACE_01398,2023,USN_2025_239,COMP_003,Placed,42.00,SQL,1
PLACE_01399,2023,USN_2025_182,,Not Placed,0.00,MACHINE_LEARNING,1
PLACE_01400,2023,USN_2025_452,COMP_003,Placed,42.00,SQL,1
PLACE_01401,2021,USN_2025_416,COMP_013,Placed,7.00,SQL,1
PLACE_01402,2020,USN_2025_072,COMP_010,Placed,18.00,MACHINE_LEARNING,1
PLACE_01403,2022,USN_2025_299,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01404,2023,USN_2025_219,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01405,2025,USN_2025_054,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01406,2021,USN_2025_278,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01407,2023,USN_2025_318,COMP_013,Placed,7.00,PYTHON,1
PLACE_01408,2021,USN_2025_067,COMP_013,Placed,7.00,SQL,1
PLACE_01409,2020,USN_2025_453,COMP_013,Placed,7.00,PYTHON,1
PLACE_01410,2025,USN_2025_420,COMP_003,Placed,42.00,CPP,1
PLACE_01411,2025,USN_2025_024,COMP_012,Placed,8.50,SQL,1
PLACE_01412,2025,USN_2025_161,COMP_004,Placed,38.00,JAVA_BACKEND,1
PLACE_01413,2023,USN_2025_415,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01414,2021,USN_2025_436,COMP_006,Placed,28.00,SQL,1
PLACE_01415,2025,USN_2025_222,COMP_002,Placed,45.00,PYTHON,1
PLACE_01416,2024,USN_2025_325,COMP_013,Placed,7.00,SQL,1
PLACE_01417,2024,USN_2025_219,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01418,2021,USN_2025_102,COMP_008,Placed,24.00,CPP,1
PLACE_01419,2023,USN_2025_233,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01420,2023,USN_2025_139,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01421,2020,USN_2025_086,COMP_013,Placed,7.00,SQL,1
PLACE_01422,2020,USN_2025_257,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01423,2025,USN_2025_055,COMP_013,Placed,7.00,SQL,1
PLACE_01424,2022,USN_2025_307,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01425,2020,USN_2025_068,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01426,2023,USN_2025_192,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01427,2022,USN_2025_358,COMP_005,Placed,32.00,SQL,1
PLACE_01428,2020,USN_2025_469,COMP_013,Placed,7.00,MACHINE_LEARNING,1
PLACE_01429,2021,USN_2025_033,COMP_013,Placed,7.00,PYTHON,1
PLACE_01430,2024,USN_2025_455,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01431,2020,USN_2025_044,COMP_010,Placed,18.00,SQL,1
PLACE_01432,2020,USN_2025_359,COMP_012,Placed,8.50,COMPUTER_VISION,1
PLACE_01433,2021,USN_2025_233,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01434,2023,USN_2025_126,COMP_011,Placed,9.00,CPP,1
PLACE_01435,2025,USN_2025_340,COMP_004,Placed,38.00,DEEP_LEARNING,1
PLACE_01436,2021,USN_2025_454,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_01437,2025,USN_2025_056,COMP_001,Placed,48.00,PYSPARK,1
PLACE_01438,2020,USN_2025_282,COMP_008,Placed,24.00,AWS_CLOUD,1
PLACE_01439,2023,USN_2025_271,COMP_013,Placed,7.00,PYTHON,1
PLACE_01440,2022,USN_2025_133,COMP_010,Placed,18.00,PYTHON,1
PLACE_01441,2020,USN_2025_155,,Not Placed,0.00,PYSPARK,1
PLACE_01442,2021,USN_2025_035,COMP_013,Placed,7.00,GENAI_LLMS,1
PLACE_01443,2022,USN_2025_285,COMP_013,Placed,7.00,SQL,1
PLACE_01444,2024,USN_2025_420,COMP_003,Placed,42.00,SQL,1
PLACE_01445,2022,USN_2025_418,COMP_011,Placed,9.00,PYTHON,1
PLACE_01446,2021,USN_2025_086,COMP_013,Placed,7.00,PYTHON,1
PLACE_01447,2022,USN_2025_458,COMP_011,Placed,9.00,SQL,1
PLACE_01448,2021,USN_2025_333,COMP_011,Placed,9.00,PYTHON,1
PLACE_01449,2020,USN_2025_058,COMP_009,Placed,20.00,PYTHON,1
PLACE_01450,2023,USN_2025_369,COMP_013,Placed,7.00,PYTHON,1
PLACE_01451,2024,USN_2025_359,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_01452,2023,USN_2025_353,,Not Placed,0.00,PYTHON,1
PLACE_01453,2023,USN_2025_226,COMP_013,Placed,7.00,SQL,1
PLACE_01454,2023,USN_2025_077,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01455,2021,USN_2025_014,COMP_013,Placed,7.00,SQL,1
PLACE_01456,2021,USN_2025_364,COMP_013,Placed,7.00,SQL,1
PLACE_01457,2024,USN_2025_091,COMP_006,Placed,28.00,PYTHON,1
PLACE_01458,2021,USN_2025_012,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01459,2025,USN_2025_479,COMP_013,Placed,7.00,PYTHON,1
PLACE_01460,2021,USN_2025_170,COMP_001,Placed,48.00,VECTOR_DATABASES,1
PLACE_01461,2021,USN_2025_297,COMP_011,Placed,9.00,REACT,1
PLACE_01462,2021,USN_2025_183,COMP_007,Placed,26.00,CPP,1
PLACE_01463,2020,USN_2025_159,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01464,2024,USN_2025_450,COMP_011,Placed,9.00,SQL,1
PLACE_01465,2025,USN_2025_205,COMP_011,Placed,9.00,SQL,1
PLACE_01466,2021,USN_2025_166,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01467,2024,USN_2025_324,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01468,2022,USN_2025_391,,Not Placed,0.00,SQL,1
PLACE_01469,2020,USN_2025_208,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01470,2021,USN_2025_215,COMP_005,Placed,32.00,SQL,1
PLACE_01471,2025,USN_2025_429,COMP_012,Placed,8.50,PYTHON,1
PLACE_01472,2020,USN_2025_233,COMP_005,Placed,32.00,SQL,1
PLACE_01473,2025,USN_2025_125,COMP_013,Placed,7.00,SQL,1
PLACE_01474,2020,USN_2025_383,COMP_013,Placed,7.00,SQL,1
PLACE_01475,2022,USN_2025_267,COMP_006,Placed,28.00,CPP,1
PLACE_01476,2024,USN_2025_387,COMP_013,Placed,7.00,PYTHON,1
PLACE_01477,2020,USN_2025_087,COMP_008,Placed,24.00,REACT,1
PLACE_01478,2023,USN_2025_068,COMP_003,Placed,42.00,PYTHON,1
PLACE_01479,2022,USN_2025_285,COMP_013,Placed,7.00,SQL,1
PLACE_01480,2023,USN_2025_073,COMP_001,Placed,48.00,SQL,1
PLACE_01481,2022,USN_2025_345,COMP_013,Placed,7.00,SQL,1
PLACE_01482,2023,USN_2025_372,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01483,2023,USN_2025_142,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01484,2025,USN_2025_223,COMP_004,Placed,38.00,CPP,1
PLACE_01485,2020,USN_2025_381,COMP_013,Placed,7.00,PYTHON,1
PLACE_01486,2020,USN_2025_009,COMP_001,Placed,48.00,VECTOR_DATABASES,1
PLACE_01487,2022,USN_2025_214,COMP_003,Placed,42.00,PYTHON,1
PLACE_01488,2024,USN_2025_375,COMP_004,Placed,38.00,PYTHON,1
PLACE_01489,2025,USN_2025_276,COMP_011,Placed,9.00,SQL,1
PLACE_01490,2020,USN_2025_483,COMP_012,Placed,8.50,NLP,1
PLACE_01491,2020,USN_2025_053,COMP_003,Placed,42.00,CPP,1
PLACE_01492,2025,USN_2025_289,,Not Placed,0.00,REACT,1
PLACE_01493,2021,USN_2025_167,COMP_010,Placed,18.00,PYTHON,1
PLACE_01494,2025,USN_2025_346,COMP_005,Placed,32.00,SQL,1
PLACE_01495,2020,USN_2025_180,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01496,2024,USN_2025_215,COMP_009,Placed,20.00,SQL,1
PLACE_01497,2021,USN_2025_174,,Not Placed,0.00,LANGCHAIN,1
PLACE_01498,2023,USN_2025_143,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01499,2025,USN_2025_356,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01500,2023,USN_2025_133,COMP_012,Placed,8.50,SQL,1
PLACE_01501,2021,USN_2025_044,COMP_001,Placed,48.00,SQL,1
PLACE_01502,2021,USN_2025_156,,Not Placed,0.00,VECTOR_DATABASES,1
PLACE_01503,2021,USN_2025_426,COMP_013,Placed,7.00,PYTHON,1
PLACE_01504,2022,USN_2025_438,COMP_005,Placed,32.00,DEEP_LEARNING,1
PLACE_01505,2025,USN_2025_156,COMP_012,Placed,8.50,SQL,1
PLACE_01506,2024,USN_2025_010,COMP_004,Placed,38.00,CPP,1
PLACE_01507,2024,USN_2025_477,COMP_006,Placed,28.00,SQL,1
PLACE_01508,2023,USN_2025_046,COMP_013,Placed,7.00,PYTHON,1
PLACE_01509,2023,USN_2025_318,COMP_013,Placed,7.00,PYTHON,1
PLACE_01510,2023,USN_2025_440,COMP_007,Placed,26.00,COMPUTER_VISION,1
PLACE_01511,2025,USN_2025_065,COMP_002,Placed,45.00,PYTHON,1
PLACE_01512,2020,USN_2025_244,COMP_001,Placed,48.00,JAVA_BACKEND,1
PLACE_01513,2023,USN_2025_413,COMP_011,Placed,9.00,SQL,1
PLACE_01514,2021,USN_2025_400,COMP_013,Placed,7.00,SQL,1
PLACE_01515,2023,USN_2025_453,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_01516,2021,USN_2025_240,,Not Placed,0.00,VECTOR_DATABASES,1
PLACE_01517,2022,USN_2025_466,COMP_013,Placed,7.00,SQL,1
PLACE_01518,2020,USN_2025_144,COMP_012,Placed,8.50,REACT,1
PLACE_01519,2020,USN_2025_465,COMP_013,Placed,7.00,PYTHON,1
PLACE_01520,2025,USN_2025_089,COMP_012,Placed,8.50,SQL,1
PLACE_01521,2025,USN_2025_412,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01522,2024,USN_2025_113,COMP_013,Placed,7.00,REACT,1
PLACE_01523,2022,USN_2025_134,COMP_011,Placed,9.00,SQL,1
PLACE_01524,2025,USN_2025_140,COMP_003,Placed,42.00,PYTHON,1
PLACE_01525,2021,USN_2025_482,COMP_001,Placed,48.00,PYTHON,1
PLACE_01526,2022,USN_2025_343,COMP_013,Placed,7.00,SQL,1
PLACE_01527,2020,USN_2025_230,COMP_001,Placed,48.00,VECTOR_DATABASES,1
PLACE_01528,2021,USN_2025_495,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_01529,2022,USN_2025_282,COMP_007,Placed,26.00,CPP,1
PLACE_01530,2020,USN_2025_443,COMP_013,Placed,7.00,SQL,1
PLACE_01531,2025,USN_2025_431,COMP_007,Placed,26.00,PYTHON,1
PLACE_01532,2021,USN_2025_147,COMP_010,Placed,18.00,REACT,1
PLACE_01533,2021,USN_2025_141,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01534,2020,USN_2025_326,COMP_010,Placed,18.00,PYTHON,1
PLACE_01535,2021,USN_2025_151,COMP_004,Placed,38.00,LANGCHAIN,1
PLACE_01536,2025,USN_2025_407,COMP_002,Placed,45.00,PYTHON,1
PLACE_01537,2025,USN_2025_385,COMP_009,Placed,20.00,SQL,1
PLACE_01538,2025,USN_2025_034,,Not Placed,0.00,REACT,1
PLACE_01539,2020,USN_2025_238,COMP_001,Placed,48.00,SQL,1
PLACE_01540,2023,USN_2025_466,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01541,2023,USN_2025_117,COMP_011,Placed,9.00,REACT,1
PLACE_01542,2021,USN_2025_138,COMP_012,Placed,8.50,SQL,1
PLACE_01543,2025,USN_2025_164,COMP_013,Placed,7.00,SQL,1
PLACE_01544,2021,USN_2025_284,,Not Placed,0.00,JAVA_BACKEND,1
PLACE_01545,2020,USN_2025_203,COMP_013,Placed,7.00,SQL,1
PLACE_01546,2021,USN_2025_332,COMP_010,Placed,18.00,PYTHON,1
PLACE_01547,2024,USN_2025_033,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01548,2023,USN_2025_202,COMP_006,Placed,28.00,CPP,1
PLACE_01549,2021,USN_2025_411,COMP_009,Placed,20.00,SQL,1
PLACE_01550,2021,USN_2025_173,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01551,2022,USN_2025_289,COMP_012,Placed,8.50,SQL,1
PLACE_01552,2021,USN_2025_247,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01553,2024,USN_2025_143,COMP_004,Placed,38.00,LANGCHAIN,1
PLACE_01554,2023,USN_2025_246,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01555,2022,USN_2025_021,COMP_011,Placed,9.00,REACT,1
PLACE_01556,2020,USN_2025_472,COMP_011,Placed,9.00,PYTHON,1
PLACE_01557,2020,USN_2025_006,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01558,2023,USN_2025_230,COMP_001,Placed,48.00,SQL,1
PLACE_01559,2020,USN_2025_295,,Not Placed,0.00,REACT,1
PLACE_01560,2024,USN_2025_059,COMP_009,Placed,20.00,PYTHON,1
PLACE_01561,2021,USN_2025_498,COMP_009,Placed,20.00,PYTHON,1
PLACE_01562,2023,USN_2025_067,COMP_012,Placed,8.50,SQL,1
PLACE_01563,2022,USN_2025_277,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_01564,2021,USN_2025_284,,Not Placed,0.00,JAVA_BACKEND,1
PLACE_01565,2020,USN_2025_366,COMP_003,Placed,42.00,CPP,1
PLACE_01566,2020,USN_2025_084,COMP_005,Placed,32.00,SQL,1
PLACE_01567,2022,USN_2025_354,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01568,2024,USN_2025_340,COMP_004,Placed,38.00,DEEP_LEARNING,1
PLACE_01569,2022,USN_2025_168,,Not Placed,0.00,MACHINE_LEARNING,1
PLACE_01570,2023,USN_2025_353,COMP_013,Placed,7.00,SQL,1
PLACE_01571,2022,USN_2025_328,COMP_010,Placed,18.00,PYTHON,1
PLACE_01572,2020,USN_2025_004,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01573,2024,USN_2025_104,COMP_006,Placed,28.00,PYTHON,1
PLACE_01574,2024,USN_2025_013,COMP_013,Placed,7.00,PYTHON,1
PLACE_01575,2025,USN_2025_242,,Not Placed,0.00,LANGCHAIN,1
PLACE_01576,2022,USN_2025_165,COMP_013,Placed,7.00,PYTHON,1
PLACE_01577,2023,USN_2025_038,COMP_011,Placed,9.00,REACT,1
PLACE_01578,2020,USN_2025_226,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01579,2021,USN_2025_013,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01580,2024,USN_2025_313,COMP_011,Placed,9.00,REACT,1
PLACE_01581,2022,USN_2025_182,COMP_008,Placed,24.00,REACT,1
PLACE_01582,2025,USN_2025_188,COMP_007,Placed,26.00,REACT,1
PLACE_01583,2023,USN_2025_131,COMP_011,Placed,9.00,SQL,1
PLACE_01584,2023,USN_2025_052,COMP_002,Placed,45.00,CPP,1
PLACE_01585,2020,USN_2025_264,COMP_010,Placed,18.00,PYTHON,1
PLACE_01586,2024,USN_2025_173,COMP_013,Placed,7.00,SQL,1
PLACE_01587,2020,USN_2025_495,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_01588,2025,USN_2025_046,,Not Placed,0.00,REACT,1
PLACE_01589,2021,USN_2025_093,COMP_011,Placed,9.00,REACT,1
PLACE_01590,2021,USN_2025_023,COMP_001,Placed,48.00,PYSPARK,1
PLACE_01591,2021,USN_2025_088,COMP_009,Placed,20.00,CPP,1
PLACE_01592,2023,USN_2025_268,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01593,2024,USN_2025_202,COMP_007,Placed,26.00,CPP,1
PLACE_01594,2020,USN_2025_050,,Not Placed,0.00,PYTHON,1
PLACE_01595,2020,USN_2025_188,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01596,2025,USN_2025_110,COMP_011,Placed,9.00,PYTHON,1
PLACE_01597,2021,USN_2025_412,COMP_010,Placed,18.00,PYTHON,1
PLACE_01598,2024,USN_2025_124,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01599,2024,USN_2025_432,COMP_009,Placed,20.00,SQL,1
PLACE_01600,2025,USN_2025_130,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01601,2022,USN_2025_064,COMP_013,Placed,7.00,SQL,1
PLACE_01602,2024,USN_2025_202,COMP_006,Placed,28.00,CPP,1
PLACE_01603,2024,USN_2025_046,COMP_013,Placed,7.00,PYTHON,1
PLACE_01604,2020,USN_2025_385,COMP_011,Placed,9.00,SQL,1
PLACE_01605,2025,USN_2025_256,COMP_010,Placed,18.00,CPP,1
PLACE_01606,2024,USN_2025_326,COMP_012,Placed,8.50,SQL,1
PLACE_01607,2024,USN_2025_417,COMP_009,Placed,20.00,SQL,1
PLACE_01608,2020,USN_2025_043,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01609,2024,USN_2025_391,,Not Placed,0.00,COMPUTER_VISION,1
PLACE_01610,2020,USN_2025_188,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01611,2022,USN_2025_441,COMP_005,Placed,32.00,SQL,1
PLACE_01612,2023,USN_2025_260,COMP_013,Placed,7.00,CPP,1
PLACE_01613,2020,USN_2025_061,COMP_011,Placed,9.00,REACT,1
PLACE_01614,2020,USN_2025_488,COMP_009,Placed,20.00,PYTHON,1
PLACE_01615,2024,USN_2025_162,COMP_005,Placed,32.00,SQL,1
PLACE_01616,2020,USN_2025_083,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01617,2025,USN_2025_146,COMP_007,Placed,26.00,REACT,1
PLACE_01618,2021,USN_2025_229,COMP_012,Placed,8.50,SQL,1
PLACE_01619,2021,USN_2025_215,COMP_005,Placed,32.00,SQL,1
PLACE_01620,2022,USN_2025_312,COMP_009,Placed,20.00,PYTHON,1
PLACE_01621,2020,USN_2025_251,COMP_007,Placed,26.00,PYTHON,1
PLACE_01622,2025,USN_2025_493,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01623,2024,USN_2025_235,COMP_007,Placed,26.00,CPP,1
PLACE_01624,2024,USN_2025_496,COMP_012,Placed,8.50,SQL,1
PLACE_01625,2023,USN_2025_435,COMP_012,Placed,8.50,SQL,1
PLACE_01626,2022,USN_2025_141,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01627,2025,USN_2025_456,COMP_009,Placed,20.00,PYTHON,1
PLACE_01628,2025,USN_2025_473,COMP_013,Placed,7.00,PYTHON,1
PLACE_01629,2024,USN_2025_439,COMP_002,Placed,45.00,PYTHON,1
PLACE_01630,2023,USN_2025_477,COMP_006,Placed,28.00,PYTHON,1
PLACE_01631,2024,USN_2025_347,COMP_013,Placed,7.00,PYTHON,1
PLACE_01632,2023,USN_2025_057,COMP_013,Placed,7.00,JAVA_BACKEND,1
PLACE_01633,2021,USN_2025_483,COMP_012,Placed,8.50,GENAI_LLMS,1
PLACE_01634,2025,USN_2025_269,COMP_011,Placed,9.00,REACT,1
PLACE_01635,2021,USN_2025_348,COMP_012,Placed,8.50,SQL,1
PLACE_01636,2024,USN_2025_054,,Not Placed,0.00,GENAI_LLMS,1
PLACE_01637,2022,USN_2025_270,COMP_011,Placed,9.00,REACT,1
PLACE_01638,2020,USN_2025_358,COMP_005,Placed,32.00,SQL,1
PLACE_01639,2022,USN_2025_448,COMP_012,Placed,8.50,VECTOR_DATABASES,1
PLACE_01640,2022,USN_2025_018,COMP_013,Placed,7.00,PYTHON,1
PLACE_01641,2020,USN_2025_039,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01642,2025,USN_2025_460,COMP_005,Placed,32.00,PYTHON,1
PLACE_01643,2021,USN_2025_264,COMP_010,Placed,18.00,PYTHON,1
PLACE_01644,2021,USN_2025_238,COMP_002,Placed,45.00,CPP,1
PLACE_01645,2025,USN_2025_004,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01646,2020,USN_2025_173,COMP_012,Placed,8.50,SQL,1
PLACE_01647,2023,USN_2025_056,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01648,2022,USN_2025_084,COMP_005,Placed,32.00,SQL,1
PLACE_01649,2024,USN_2025_209,COMP_010,Placed,18.00,PYTHON,1
PLACE_01650,2021,USN_2025_244,COMP_001,Placed,48.00,JAVA_BACKEND,1
PLACE_01651,2025,USN_2025_393,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01652,2024,USN_2025_203,COMP_010,Placed,18.00,SQL,1
PLACE_01653,2020,USN_2025_373,COMP_010,Placed,18.00,PYTHON,1
PLACE_01654,2024,USN_2025_415,COMP_013,Placed,7.00,PYTHON,1
PLACE_01655,2024,USN_2025_176,COMP_009,Placed,20.00,PYTHON,1
PLACE_01656,2022,USN_2025_041,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01657,2020,USN_2025_337,COMP_011,Placed,9.00,SQL,1
PLACE_01658,2024,USN_2025_234,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01659,2021,USN_2025_024,COMP_011,Placed,9.00,SQL,1
PLACE_01660,2020,USN_2025_233,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01661,2021,USN_2025_225,COMP_010,Placed,18.00,SQL,1
