skill_id,student_id,skill_name,skill_category,proficiency_level,certified_flag
SSK_01414,USN_2025_320,REACT,Core Engineering,Beginner,true
SSK_01415,USN_2025_320,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01416,USN_2025_320,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_01417,USN_2025_320,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01418,USN_2025_321,SQL,Data Engineering & Cloud,Beginner,false
SSK_01419,USN_2025_321,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01420,USN_2025_321,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01421,USN_2025_321,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01422,USN_2025_321,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01423,USN_2025_322,REACT,Core Engineering,Intermediate,false
SSK_01424,USN_2025_322,SQL,Data Engineering & Cloud,Beginner,false
SSK_01425,USN_2025_322,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01426,USN_2025_323,PYTHON,Core Engineering,Intermediate,false
SSK_01427,USN_2025_323,REACT,Core Engineering,Beginner,false
SSK_01428,USN_2025_323,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01429,USN_2025_324,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_01430,USN_2025_324,REACT,Core Engineering,Beginner,false
SSK_01431,USN_2025_324,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01432,USN_2025_324,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01433,USN_2025_325,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01434,USN_2025_325,SQL,Data Engineering & Cloud,Beginner,true
SSK_01435,USN_2025_325,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01436,USN_2025_325,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_01437,USN_2025_325,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01438,USN_2025_325,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_01439,USN_2025_326,SQL,Data Engineering & Cloud,Beginner,false
SSK_01440,USN_2025_326,PYTHON,Core Engineering,Intermediate,false
SSK_01441,USN_2025_326,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01442,USN_2025_326,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01443,USN_2025_326,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01444,USN_2025_327,SQL,Data Engineering & Cloud,Advanced,true
SSK_01445,USN_2025_327,PYTHON,Core Engineering,Advanced,false
SSK_01446,USN_2025_327,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01447,USN_2025_327,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01448,USN_2025_328,PYTHON,Core Engineering,Beginner,false
SSK_01449,USN_2025_328,CPP,Core Engineering,Advanced,false
SSK_01450,USN_2025_328,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01451,USN_2025_329,SQL,Data Engineering & Cloud,Advanced,false
SSK_01452,USN_2025_329,CPP,Core Engineering,Beginner,false
SSK_01453,USN_2025_329,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01454,USN_2025_329,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_01455,USN_2025_330,SQL,Data Engineering & Cloud,Beginner,true
SSK_01456,USN_2025_330,CPP,Core Engineering,Beginner,false
SSK_01457,USN_2025_330,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01458,USN_2025_331,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01459,USN_2025_331,CPP,Core Engineering,Beginner,false
SSK_01460,USN_2025_331,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01461,USN_2025_332,PYTHON,Core Engineering,Beginner,false
SSK_01462,USN_2025_332,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01463,USN_2025_332,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01464,USN_2025_333,PYTHON,Core Engineering,Intermediate,false
SSK_01465,USN_2025_333,CPP,Core Engineering,Advanced,true
SSK_01466,USN_2025_333,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01467,USN_2025_333,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01468,USN_2025_334,CPP,Core Engineering,Intermediate,true
SSK_01469,USN_2025_334,PYTHON,Core Engineering,Advanced,false
SSK_01470,USN_2025_334,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01471,USN_2025_335,CPP,Core Engineering,Advanced,true
SSK_01472,USN_2025_335,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01473,USN_2025_335,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01474,USN_2025_335,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_01475,USN_2025_335,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01476,USN_2025_336,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01477,USN_2025_336,PYTHON,Core Engineering,Advanced,false
SSK_01478,USN_2025_336,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01479,USN_2025_336,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01480,USN_2025_336,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01481,USN_2025_337,PYTHON,Core Engineering,Advanced,true
SSK_01482,USN_2025_337,SQL,Data Engineering & Cloud,Beginner,false
SSK_01483,USN_2025_337,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01484,USN_2025_337,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01485,USN_2025_337,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01486,USN_2025_337,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01487,USN_2025_338,SQL,Data Engineering & Cloud,Beginner,false
SSK_01488,USN_2025_338,PYTHON,Core Engineering,Beginner,false
SSK_01489,USN_2025_338,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01490,USN_2025_338,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01491,USN_2025_338,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01492,USN_2025_339,PYTHON,Core Engineering,Intermediate,true
SSK_01493,USN_2025_339,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01494,USN_2025_339,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01495,USN_2025_339,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01496,USN_2025_340,SQL,Data Engineering & Cloud,Advanced,false
SSK_01497,USN_2025_340,CPP,Core Engineering,Advanced,false
SSK_01498,USN_2025_340,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01499,USN_2025_340,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01500,USN_2025_341,CPP,Core Engineering,Intermediate,false
SSK_01501,USN_2025_341,PYTHON,Core Engineering,Beginner,false
SSK_01502,USN_2025_341,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01503,USN_2025_342,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01504,USN_2025_342,CPP,Core Engineering,Intermediate,true
SSK_01505,USN_2025_342,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01506,USN_2025_342,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01507,USN_2025_342,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01508,USN_2025_343,CPP,Core Engineering,Beginner,false
SSK_01509,USN_2025_343,SQL,Data Engineering & Cloud,Beginner,false
SSK_01510,USN_2025_343,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01511,USN_2025_343,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01512,USN_2025_343,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01513,USN_2025_344,CPP,Core Engineering,Advanced,false
SSK_01514,USN_2025_344,PYTHON,Core Engineering,Intermediate,true
SSK_01515,USN_2025_344,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01516,USN_2025_344,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01517,USN_2025_345,SQL,Data Engineering & Cloud,Beginner,false
SSK_01518,USN_2025_345,CPP,Core Engineering,Advanced,false
SSK_01519,USN_2025_345,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01520,USN_2025_346,CPP,Core Engineering,Intermediate,false
SSK_01521,USN_2025_346,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01522,USN_2025_346,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01523,USN_2025_346,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01524,USN_2025_347,PYTHON,Core Engineering,Beginner,false
SSK_01525,USN_2025_347,SQL,Data Engineering & Cloud,Beginner,true
SSK_01526,USN_2025_347,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01527,USN_2025_347,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01528,USN_2025_347,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01529,USN_2025_348,PYTHON,Core Engineering,Intermediate,false
SSK_01530,USN_2025_348,SQL,Data Engineering & Cloud,Beginner,false
SSK_01531,USN_2025_348,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01532,USN_2025_348,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01533,USN_2025_348,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01534,USN_2025_348,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01535,USN_2025_349,SQL,Data Engineering & Cloud,Advanced,true
SSK_01536,USN_2025_349,CPP,Core Engineering,Beginner,false
SSK_01537,USN_2025_349,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01538,USN_2025_349,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01539,USN_2025_349,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01540,USN_2025_349,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01541,USN_2025_350,PYTHON,Core Engineering,Beginner,false
SSK_01542,USN_2025_350,SQL,Data Engineering & Cloud,Advanced,false
SSK_01543,USN_2025_350,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01544,USN_2025_350,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01545,USN_2025_351,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01546,USN_2025_351,PYTHON,Core Engineering,Beginner,false
SSK_01547,USN_2025_351,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01548,USN_2025_351,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01549,USN_2025_351,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01550,USN_2025_351,COMPUTER_VISION,AI / GenAI,Beginner,true
SSK_01551,USN_2025_352,SQL,Data Engineering & Cloud,Beginner,false
SSK_01552,USN_2025_352,CPP,Core Engineering,Advanced,true
SSK_01553,USN_2025_352,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01554,USN_2025_352,DEEP_LEARNING,AI / GenAI,Beginner,true
SSK_01555,USN_2025_353,SQL,Data Engineering & Cloud,Beginner,false
SSK_01556,USN_2025_353,PYTHON,Core Engineering,Beginner,false
SSK_01557,USN_2025_353,COMPUTER_VISION,AI / GenAI,Advanced,true
SSK_01558,USN_2025_354,PYTHON,Core Engineering,Beginner,false
SSK_01559,USN_2025_354,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01560,USN_2025_354,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01561,USN_2025_354,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01562,USN_2025_354,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01563,USN_2025_355,CPP,Core Engineering,Intermediate,false
SSK_01564,USN_2025_355,PYTHON,Core Engineering,Advanced,true
SSK_01565,USN_2025_355,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01566,USN_2025_356,CPP,Core Engineering,Advanced,true
SSK_01567,USN_2025_356,PYTHON,Core Engineering,Intermediate,false
SSK_01568,USN_2025_356,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01569,USN_2025_356,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01570,USN_2025_356,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_01571,USN_2025_357,PYTHON,Core Engineering,Beginner,true
SSK_01572,USN_2025_357,CPP,Core Engineering,Advanced,false
SSK_01573,USN_2025_357,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01574,USN_2025_357,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01575,USN_2025_357,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01576,USN_2025_358,PYTHON,Core Engineering,Advanced,false
SSK_01577,USN_2025_358,SQL,Data Engineering & Cloud,Advanced,false
SSK_01578,USN_2025_358,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01579,USN_2025_359,PYTHON,Core Engineering,Intermediate,false
SSK_01580,USN_2025_359,CPP,Core Engineering,Intermediate,false
SSK_01581,USN_2025_359,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01582,USN_2025_359,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01583,USN_2025_360,SQL,Data Engineering & Cloud,Beginner,true
SSK_01584,USN_2025_360,CPP,Core Engineering,Beginner,true
SSK_01585,USN_2025_360,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01586,USN_2025_360,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01587,USN_2025_360,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01588,USN_2025_361,SQL,Data Engineering & Cloud,Advanced,false
SSK_01589,USN_2025_361,CPP,Core Engineering,Advanced,false
SSK_01590,USN_2025_361,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01591,USN_2025_361,DEEP_LEARNING,AI / GenAI,Beginner,true
SSK_01592,USN_2025_362,PYTHON,Core Engineering,Beginner,false
SSK_01593,USN_2025_362,SQL,Data Engineering & Cloud,Beginner,false
SSK_01594,USN_2025_362,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01595,USN_2025_362,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01596,USN_2025_362,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01597,USN_2025_363,CPP,Core Engineering,Beginner,false
SSK_01598,USN_2025_363,PYTHON,Core Engineering,Advanced,true
SSK_01599,USN_2025_363,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01600,USN_2025_363,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01601,USN_2025_363,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01602,USN_2025_364,PYTHON,Core Engineering,Beginner,false
SSK_01603,USN_2025_364,SQL,Data Engineering & Cloud,Beginner,true
SSK_01604,USN_2025_364,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01605,USN_2025_365,CPP,Core Engineering,Intermediate,false
SSK_01606,USN_2025_365,PYTHON,Core Engineering,Intermediate,false
SSK_01607,USN_2025_365,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01608,USN_2025_366,PYTHON,Core Engineering,Intermediate,false
SSK_01609,USN_2025_366,CPP,Core Engineering,Advanced,true
SSK_01610,USN_2025_366,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01611,USN_2025_366,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_01612,USN_2025_367,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01613,USN_2025_367,CPP,Core Engineering,Beginner,true
SSK_01614,USN_2025_367,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01615,USN_2025_367,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01616,USN_2025_367,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01617,USN_2025_368,PYTHON,Core Engineering,Beginner,false
SSK_01618,USN_2025_368,CPP,Core Engineering,Beginner,false
SSK_01619,USN_2025_368,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_01620,USN_2025_369,PYTHON,Core Engineering,Beginner,true
SSK_01621,USN_2025_369,CPP,Core Engineering,Beginner,true
SSK_01622,USN_2025_369,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01623,USN_2025_369,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01624,USN_2025_370,SQL,Data Engineering & Cloud,Advanced,true
SSK_01625,USN_2025_370,PYTHON,Core Engineering,Advanced,false
SSK_01626,USN_2025_370,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01627,USN_2025_370,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_01628,USN_2025_370,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_01629,USN_2025_371,PYTHON,Core Engineering,Intermediate,false
SSK_01630,USN_2025_371,CPP,Core Engineering,Intermediate,true
SSK_01631,USN_2025_371,DEEP_LEARNING,AI / GenAI,Intermediate,true
SSK_01632,USN_2025_371,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01633,USN_2025_371,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01634,USN_2025_371,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01635,USN_2025_372,PYTHON,Core Engineering,Intermediate,false
SSK_01636,USN_2025_372,CPP,Core Engineering,Intermediate,true
SSK_01637,USN_2025_372,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01638,USN_2025_372,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01639,USN_2025_372,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01640,USN_2025_372,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01641,USN_2025_373,PYTHON,Core Engineering,Intermediate,false
SSK_01642,USN_2025_373,CPP,Core Engineering,Beginner,true
SSK_01643,USN_2025_373,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01644,USN_2025_373,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01645,USN_2025_373,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01646,USN_2025_374,SQL,Data Engineering & Cloud,Advanced,false
SSK_01647,USN_2025_374,PYTHON,Core Engineering,Beginner,true
SSK_01648,USN_2025_374,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01649,USN_2025_375,SQL,Data Engineering & Cloud,Advanced,false
SSK_01650,USN_2025_375,PYTHON,Core Engineering,Intermediate,false
SSK_01651,USN_2025_375,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01652,USN_2025_375,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01653,USN_2025_375,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01654,USN_2025_376,CPP,Core Engineering,Advanced,true
SSK_01655,USN_2025_376,PYTHON,Core Engineering,Advanced,false
SSK_01656,USN_2025_376,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01657,USN_2025_376,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01658,USN_2025_376,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01659,USN_2025_376,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01660,USN_2025_377,SQL,Data Engineering & Cloud,Advanced,false
SSK_01661,USN_2025_377,CPP,Core Engineering,Intermediate,true
SSK_01662,USN_2025_377,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01663,USN_2025_377,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01664,USN_2025_377,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01665,USN_2025_378,PYTHON,Core Engineering,Beginner,false
SSK_01666,USN_2025_378,SQL,Data Engineering & Cloud,Advanced,false
SSK_01667,USN_2025_378,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01668,USN_2025_378,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01669,USN_2025_379,PYTHON,Core Engineering,Intermediate,false
SSK_01670,USN_2025_379,CPP,Core Engineering,Intermediate,false
SSK_01671,USN_2025_379,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01672,USN_2025_380,CPP,Core Engineering,Beginner,true
SSK_01673,USN_2025_380,PYTHON,Core Engineering,Intermediate,false
SSK_01674,USN_2025_380,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01675,USN_2025_380,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01676,USN_2025_380,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01677,USN_2025_380,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01678,USN_2025_381,PYTHON,Core Engineering,Beginner,false
SSK_01679,USN_2025_381,CPP,Core Engineering,Intermediate,false
SSK_01680,USN_2025_381,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01681,USN_2025_381,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01682,USN_2025_382,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01683,USN_2025_382,CPP,Core Engineering,Advanced,true
SSK_01684,USN_2025_382,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01685,USN_2025_382,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01686,USN_2025_383,SQL,Data Engineering & Cloud,Advanced,true
SSK_01687,USN_2025_383,CPP,Core Engineering,Beginner,true
SSK_01688,USN_2025_383,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01689,USN_2025_383,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_01690,USN_2025_383,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01691,USN_2025_384,PYTHON,Core Engineering,Advanced,true
SSK_01692,USN_2025_384,SQL,Data Engineering & Cloud,Beginner,false
SSK_01693,USN_2025_384,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01694,USN_2025_384,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01695,USN_2025_385,CPP,Core Engineering,Advanced,false
SSK_01696,USN_2025_385,SQL,Data Engineering & Cloud,Advanced,false
SSK_01697,USN_2025_385,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01698,USN_2025_386,CPP,Core Engineering,Advanced,true
SSK_01699,USN_2025_386,PYTHON,Core Engineering,Intermediate,false
SSK_01700,USN_2025_386,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01701,USN_2025_386,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01702,USN_2025_387,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01703,USN_2025_387,PYTHON,Core Engineering,Intermediate,false
SSK_01704,USN_2025_387,COMPUTER_VISION,AI / GenAI,Advanced,false
SSK_01705,USN_2025_387,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01706,USN_2025_387,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01707,USN_2025_388,PYTHON,Core Engineering,Intermediate,false
SSK_01708,USN_2025_388,SQL,Data Engineering & Cloud,Beginner,false
SSK_01709,USN_2025_388,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01710,USN_2025_388,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01711,USN_2025_388,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01712,USN_2025_388,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01713,USN_2025_389,CPP,Core Engineering,Advanced,true
SSK_01714,USN_2025_389,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01715,USN_2025_389,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01716,USN_2025_389,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01717,USN_2025_390,PYTHON,Core Engineering,Advanced,true
SSK_01718,USN_2025_390,CPP,Core Engineering,Beginner,true
SSK_01719,USN_2025_390,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01720,USN_2025_390,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01721,USN_2025_390,COMPUTER_VISION,AI / GenAI,Beginner,true
SSK_01722,USN_2025_391,PYTHON,Core Engineering,Beginner,false
SSK_01723,USN_2025_391,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01724,USN_2025_391,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01725,USN_2025_391,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01726,USN_2025_391,COMPUTER_VISION,AI / GenAI,Beginner,false
SSK_01727,USN_2025_392,CPP,Core Engineering,Advanced,false
SSK_01728,USN_2025_392,PYTHON,Core Engineering,Intermediate,false
SSK_01729,USN_2025_392,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01730,USN_2025_392,DEEP_LEARNING,AI / GenAI,Intermediate,false
SSK_01731,USN_2025_392,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01732,USN_2025_393,CPP,Core Engineering,Advanced,false
SSK_01733,USN_2025_393,PYTHON,Core Engineering,Intermediate,false
SSK_01734,USN_2025_393,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01735,USN_2025_394,SQL,Data Engineering & Cloud,Advanced,false
SSK_01736,USN_2025_394,PYTHON,Core Engineering,Advanced,true
SSK_01737,USN_2025_394,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_01738,USN_2025_394,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01739,USN_2025_395,PYTHON,Core Engineering,Beginner,false
SSK_01740,USN_2025_395,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01741,USN_2025_395,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01742,USN_2025_396,PYTHON,Core Engineering,Intermediate,false
SSK_01743,USN_2025_396,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01744,USN_2025_396,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01745,USN_2025_396,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01746,USN_2025_396,DEEP_LEARNING,AI / GenAI,Advanced,true
SSK_01747,USN_2025_396,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01748,USN_2025_397,SQL,Data Engineering & Cloud,Beginner,false
SSK_01749,USN_2025_397,PYTHON,Core Engineering,Beginner,false
SSK_01750,USN_2025_397,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01751,USN_2025_397,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01752,USN_2025_397,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01753,USN_2025_397,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01754,USN_2025_398,CPP,Core Engineering,Intermediate,true
SSK_01755,USN_2025_398,PYTHON,Core Engineering,Intermediate,false
SSK_01756,USN_2025_398,DEEP_LEARNING,AI / GenAI,Beginner,false
SSK_01757,USN_2025_398,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01758,USN_2025_398,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_01759,USN_2025_398,COMPUTER_VISION,AI / GenAI,Intermediate,true
SSK_01760,USN_2025_399,PYTHON,Core Engineering,Intermediate,false
SSK_01761,USN_2025_399,CPP,Core Engineering,Beginner,false
SSK_01762,USN_2025_399,DEEP_LEARNING,AI / GenAI,Advanced,false
SSK_01763,USN_2025_400,CPP,Core Engineering,Advanced,true
SSK_01764,USN_2025_400,SQL,Data Engineering & Cloud,Advanced,false
SSK_01765,USN_2025_400,DEEP_LEARNING,AI / GenAI,Beginner,true
SSK_01766,USN_2025_400,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01767,USN_2025_400,COMPUTER_VISION,AI / GenAI,Intermediate,false
SSK_01768,USN_2025_400,AWS_CLOUD,Data Engineering & Cloud,Intermediate,true
SSK_01769,USN_2025_401,SQL,Data Engineering & Cloud,Beginner,true
